get, 048, 32MiB, get-048-32MiB.csv.zst, PUT, 192, 6, 4, 33554432, 3910403496.1, 116.54,GET, 192, 6, 4, 33554432, 7769670253.4, 231.55,
get, 048, 4MiB, get-048-4MiB.csv.zst, PUT, 192, 6, 4, 4194304, 885932210.7, 211.22,GET, 192, 6, 4, 4194304, 9598276053.1, 2288.41,
get, 048, 512KiB, get-048-512KiB.csv.zst, PUT, 192, 6, 4, 524288, 112649002.8, 214.86,GET, 192, 6, 4, 524288, 1405339588.1, 2680.47,
get, 048, 64MiB, get-048-64MiB.csv.zst, PUT, 192, 6, 4, 67108864, 5350301530.1, 79.73,GET, 192, 6, 4, 67108864, 10938905223, 163,
get, 048, 8MiB, get-048-8MiB.csv.zst, PUT, 192, 6, 4, 8388608, 1661534584.4, 198.07,GET, 192, 6, 4, 8388608, 8211840198.5, 978.93,
get, 096, 128KiB, get-096-128KiB.csv.zst, PUT, 384, 6, 4, 131072, 39675174.1, 302.7,GET, 384, 6, 4, 131072, 362626266.7, 2766.62,
get, 096, 16MiB, get-096-16MiB.csv.zst, PUT, 384, 6, 4, 16777216, 3447907496.1, 205.51,GET, 384, 6, 4, 16777216, 8405677538.2, 501.02,
get, 096, 1MiB, get-096-1MiB.csv.zst, PUT, 384, 6, 4, 1048576, 306681585.6, 292.47,GET, 384, 6, 4, 1048576, 2502682732.1, 2386.74,
get, 096, 32MiB, get-096-32MiB.csv.zst, PUT, 384, 6, 4, 33554432, 4720814776.9, 140.69,GET, 384, 6, 4, 33554432, 10705023525.1, 319.03,
get, 096, 4MiB, get-096-4MiB.csv.zst, PUT, 384, 6, 4, 4194304, 1168415650.8, 278.57,GET, 384, 6, 4, 4194304, 9429024929.8, 2248.05,
get, 096, 512KiB, get-096-512KiB.csv.zst, PUT, 384, 6, 4, 524288, 148111581, 282.5,GET, 384, 6, 4, 524288, 1307535322.3, 2493.93,
get, 096, 64MiB, get-096-64MiB.csv.zst, PUT, 384, 6, 4, 67108864, 5997976946.8, 89.38,GET, 384, 6, 4, 67108864, 13340913369.5, 198.8,
get, 096, 8MiB, get-096-8MiB.csv.zst, PUT, 384, 6, 4, 8388608, 2066331093.6, 246.33,GET, 384, 6, 4, 8388608, 8045740555.8, 959.13,
get, 128, 128KiB, get-128-128KiB.csv.zst, PUT, 512, 6, 4, 131072, 36106950.4, 275.47,GET, 512, 6, 4, 131072, 505776617, 3858.77,
get, 128, 16MiB, get-128-16MiB.csv.zst, PUT, 512, 6, 4, 16777216, 3781190013, 225.38,GET, 512, 6, 4, 16777216, 8886772437.5, 529.69,
get, 128, 1MiB, get-128-1MiB.csv.zst, PUT, 512, 6, 4, 1048576, 376256025, 358.83,GET, 512, 6, 4, 1048576, 3638813942.7, 3470.24,
get, 128, 32MiB, get-128-32MiB.csv.zst, PUT, 0, 0, 0, , 0, 0,GET, 512, 6, 4, 33554432, 12560627685, 374.34,
get, 128, 4MiB, get-128-4MiB.csv.zst, PUT, 512, 6, 4, 4194304, 1374364137, 327.67,GET, 512, 6, 4, 4194304, 9525407675.9, 2271.03,
get, 128, 512KiB, get-128-512KiB.csv.zst, PUT, 512, 6, 4, 524288, 154461133.9, 294.61,GET, 512, 6, 4, 524288, 2026402478.5, 3865.06,
get, 128, 64MiB, get-128-64MiB.csv.zst, PUT, 0, 0, 0, , 0, 0,GET, 512, 6, 4, 67108864, 13465317638.5, 200.65,
get, 128, 8MiB, get-128-8MiB.csv.zst, PUT, 512, 6, 4, 8388608, 2284948836.4, 272.39,GET, 512, 6, 4, 8388608, 8562788104.5, 1020.76,
put, 008, 128KiB, put-008-128KiB.csv.zst, PUT, 32, 6, 4, 131072, 14165167.1, 108.07,
put, 008, 16MiB, put-008-16MiB.csv.zst, PUT, 32, 6, 4, 16777216, 1150309546, 68.56,
put, 008, 1MiB, put-008-1MiB.csv.zst, PUT, 32, 6, 4, 1048576, 103574072.7, 98.78,
put, 008, 32MiB, put-008-32MiB.csv.zst, PUT, 32, 6, 4, 33554432, 1642721383.9, 48.96,
put, 008, 4MiB, put-008-4MiB.csv.zst, PUT, 32, 6, 4, 4194304, 372622824.7, 88.84,
put, 008, 512KiB, put-008-512KiB.csv.zst, PUT, 32, 6, 4, 524288, 44548228.1, 84.97,
put, 008, 64MiB, put-008-64MiB.csv.zst, PUT, 32, 6, 4, 67108864, 2186818578.5, 32.59,
put, 008, 8MiB, put-008-8MiB.csv.zst, PUT, 32, 6, 4, 8388608, 692976858.1, 82.61,
put, 016, 128KiB, put-016-128KiB.csv.zst, PUT, 64, 6, 4, 131072, 18654862.3, 142.33,
put, 016, 16MiB, put-016-16MiB.csv.zst, PUT, 64, 6, 4, 16777216, 1712493100.8, 102.07,
put, 016, 1MiB, put-016-1MiB.csv.zst, PUT, 64, 6, 4, 1048576, 145676925.9, 138.93,
put, 016, 32MiB, put-016-32MiB.csv.zst, PUT, 64, 6, 4, 33554432, 2580034894.8, 76.89,
put, 016, 4MiB, put-016-4MiB.csv.zst, PUT, 64, 6, 4, 4194304, 567649649, 135.34,
put, 016, 512KiB, put-016-512KiB.csv.zst, PUT, 64, 6, 4, 524288, 77328603.5, 147.49,
put, 016, 64MiB, put-016-64MiB.csv.zst, PUT, 64, 6, 4, 67108864, 3450144670.6, 51.41,
put, 016, 8MiB, put-016-8MiB.csv.zst, PUT, 64, 6, 4, 8388608, 1017731134.4, 121.32,
put, 024, 128KiB, put-024-128KiB.csv.zst, PUT, 96, 6, 4, 131072, 22470083.6, 171.43,
put, 024, 16MiB, put-024-16MiB.csv.zst, PUT, 96, 6, 4, 16777216, 2075778885.3, 123.73,
put, 024, 1MiB, put-024-1MiB.csv.zst, PUT, 96, 6, 4, 1048576, 128957140.3, 122.98,
put, 024, 32MiB, put-024-32MiB.csv.zst, PUT, 96, 6, 4, 33554432, 3155181907.6, 94.03,
put, 024, 4MiB, put-024-4MiB.csv.zst, PUT, 96, 6, 4, 4194304, 659231556.1, 157.17,
put, 024, 512KiB, put-024-512KiB.csv.zst, PUT, 96, 6, 4, 524288, 78294716.3, 149.34,
put, 024, 64MiB, put-024-64MiB.csv.zst, PUT, 96, 6, 4, 67108864, 4165717631, 62.07,
put, 024, 8MiB, put-024-8MiB.csv.zst, PUT, 96, 6, 4, 8388608, 1216780684.5, 145.05,
put, 048, 128KiB, put-048-128KiB.csv.zst, PUT, 192, 6, 4, 131072, 15915163.9, 121.42,
put, 048, 16MiB, put-048-16MiB.csv.zst, PUT, 192, 6, 4, 16777216, 2718225769.3, 162.02,
put, 048, 1MiB, put-048-1MiB.csv.zst, PUT, 192, 6, 4, 1048576, 232482662.7, 221.71,
put, 048, 32MiB, put-048-32MiB.csv.zst, PUT, 192, 6, 4, 33554432, 4091609732, 121.94,
put, 048, 4MiB, put-048-4MiB.csv.zst, PUT, 192, 6, 4, 4194304, 825380806.3, 196.79,
put, 048, 512KiB, put-048-512KiB.csv.zst, PUT, 192, 6, 4, 524288, 117984875.4, 225.04,
put, 048, 64MiB, put-048-64MiB.csv.zst, PUT, 192, 6, 4, 67108864, 5366505644.5, 79.97,
put, 048, 8MiB, put-048-8MiB.csv.zst, PUT, 192, 6, 4, 8388608, 1593075057.7, 189.91,
put, 096, 128KiB, put-096-128KiB.csv.zst, PUT, 384, 6, 4, 131072, 20551551.4, 156.8,
put, 096, 16MiB, put-096-16MiB.csv.zst, PUT, 384, 6, 4, 16777216, 3323854883.5, 198.12,
put, 096, 1MiB, put-096-1MiB.csv.zst, PUT, 384, 6, 4, 1048576, 255465078.3, 243.63,
put, 096, 32MiB, put-096-32MiB.csv.zst, PUT, 384, 6, 4, 33554432, 4653090121.3, 138.67,
put, 096, 4MiB, put-096-4MiB.csv.zst, PUT, 384, 6, 4, 4194304, 1153348973.1, 274.98,
put, 096, 512KiB, put-096-512KiB.csv.zst, PUT, 384, 6, 4, 524288, 140669577.2, 268.31,
put, 096, 64MiB, put-096-64MiB.csv.zst, PUT, 384, 6, 4, 67108864, 5693721404.5, 84.84,
put, 096, 8MiB, put-096-8MiB.csv.zst, PUT, 384, 6, 4, 8388608, 1849832766.1, 220.52,
put, 128, 128KiB, put-128-128KiB.csv.zst, PUT, 512, 6, 4, 131072, 40465034.5, 308.72,
put, 128, 16MiB, put-128-16MiB.csv.zst, PUT, 512, 6, 4, 16777216, 3354290307.1, 199.93,
put, 128, 1MiB, put-128-1MiB.csv.zst, PUT, 512, 6, 4, 1048576, 303658509.1, 289.59,
put, 128, 32MiB, put-128-32MiB.csv.zst, PUT, 512, 6, 4, 33554432, 4881495836.7, 145.48,
put, 128, 4MiB, put-128-4MiB.csv.zst, PUT, 512, 6, 4, 4194304, 1312033696.4, 312.81,
put, 128, 512KiB, put-128-512KiB.csv.zst, PUT, 512, 6, 4, 524288, 138408716.6, 263.99,
put, 128, 64MiB, put-128-64MiB.csv.zst, PUT, 512, 6, 4, 67108864, 5085357670.1, 75.78,
put, 128, 8MiB, put-128-8MiB.csv.zst, PUT, 512, 6, 4, 8388608, 2166282195.6, 258.24,
delete, 008, 128KiB, delete-008-128KiB.csv.zst, PUT, 32, 6, 4, 131072, 14417189.2, 109.99,DELETE, 0, 0, 0, , 0, 0,
delete, 008, 16MiB, delete-008-16MiB.csv.zst, PUT, 32, 6, 4, 16777216, 1155698939, 68.89,DELETE, 0, 0, 0, , 0, 0,
delete, 008, 1MiB, delete-008-1MiB.csv.zst, PUT, 32, 6, 4, 1048576, 106522876.7, 101.59,DELETE, 0, 0, 0, , 0, 0,
delete, 008, 32MiB, delete-008-32MiB.csv.zst, PUT, 32, 6, 4, 33554432, 1621087083.3, 48.31,DELETE, 0, 0, 0, , 0, 0,
delete, 008, 4MiB, delete-008-4MiB.csv.zst, PUT, 32, 6, 4, 4194304, 384558689.3, 91.69,DELETE, 0, 0, 0, , 0, 0,
delete, 008, 512KiB, delete-008-512KiB.csv.zst, PUT, 32, 6, 4, 524288, 57752741.8, 110.15,DELETE, 0, 0, 0, , 0, 0,
delete, 008, 64MiB, delete-008-64MiB.csv.zst, PUT, 32, 6, 4, 67108864, 2165891115.3, 32.27,DELETE, 0, 0, 0, , 0, 0,
delete, 008, 8MiB, delete-008-8MiB.csv.zst, PUT, 32, 6, 4, 8388608, 707963768.8, 84.4,DELETE, 0, 0, 0, , 0, 0,
delete, 016, 128KiB, delete-016-128KiB.csv.zst, PUT, 64, 6, 4, 131072, 19548510.3, 149.14,DELETE, 0, 0, 0, , 0, 0,
delete, 016, 16MiB, delete-016-16MiB.csv.zst, PUT, 64, 6, 4, 16777216, 1745013431.7, 104.01,DELETE, 0, 0, 0, , 0, 0,
delete, 016, 1MiB, delete-016-1MiB.csv.zst, PUT, 64, 6, 4, 1048576, 143385893.4, 136.74,DELETE, 0, 0, 0, , 0, 0,
delete, 016, 32MiB, delete-016-32MiB.csv.zst, PUT, 64, 6, 4, 33554432, 2531593900.5, 75.45,DELETE, 0, 0, 0, , 0, 0,
delete, 016, 4MiB, delete-016-4MiB.csv.zst, PUT, 64, 6, 4, 4194304, 535920799.4, 127.77,DELETE, 0, 0, 0, , 0, 0,
delete, 016, 512KiB, delete-016-512KiB.csv.zst, PUT, 64, 6, 4, 524288, 61213837.2, 116.76,DELETE, 0, 0, 0, , 0, 0,
delete, 016, 64MiB, delete-016-64MiB.csv.zst, PUT, 64, 6, 4, 67108864, 3445994356.1, 51.35,DELETE, 0, 0, 0, , 0, 0,
delete, 016, 8MiB, delete-016-8MiB.csv.zst, PUT, 64, 6, 4, 8388608, 1022021677.7, 121.83,DELETE, 0, 0, 0, , 0, 0,
delete, 024, 128KiB, delete-024-128KiB.csv.zst, PUT, 96, 6, 4, 131072, 19566712.2, 149.28,DELETE, 0, 0, 0, , 0, 0,
delete, 024, 16MiB, delete-024-16MiB.csv.zst, PUT, 96, 6, 4, 16777216, 2096531878.3, 124.96,DELETE, 0, 0, 0, , 0, 0,
delete, 024, 1MiB, delete-024-1MiB.csv.zst, PUT, 96, 6, 4, 1048576, 181309362.6, 172.91,DELETE, 0, 0, 0, , 0, 0,
delete, 024, 32MiB, delete-024-32MiB.csv.zst, PUT, 96, 6, 4, 33554432, 3116530454, 92.88,DELETE, 0, 0, 0, , 0, 0,
delete, 024, 4MiB, delete-024-4MiB.csv.zst, PUT, 96, 6, 4, 4194304, 660625541.2, 157.51,DELETE, 0, 0, 0, , 0, 0,
delete, 024, 512KiB, delete-024-512KiB.csv.zst, PUT, 96, 6, 4, 524288, 91023991.8, 173.61,DELETE, 0, 0, 0, , 0, 0,
delete, 024, 64MiB, delete-024-64MiB.csv.zst, PUT, 96, 6, 4, 67108864, 4223802164.7, 62.94,DELETE, 0, 0, 0, , 0, 0,
delete, 024, 8MiB, delete-024-8MiB.csv.zst, PUT, 96, 6, 4, 8388608, 1224706045.6, 146,DELETE, 0, 0, 0, , 0, 0,
delete, 048, 128KiB, delete-048-128KiB.csv.zst, PUT, 192, 6, 4, 131072, 23209829.5, 177.08,DELETE, 0, 0, 0, , 0, 0,
delete, 048, 16MiB, delete-048-16MiB.csv.zst, PUT, 192, 6, 4, 16777216, 2732588093.8, 162.87,DELETE, 0, 0, 0, , 0, 0,
delete, 048, 1MiB, delete-048-1MiB.csv.zst, PUT, 192, 6, 4, 1048576, 173985182, 165.93,DELETE, 0, 0, 0, , 0, 0,
delete, 048, 32MiB, delete-048-32MiB.csv.zst, PUT, 192, 6, 4, 33554432, 4022386753.4, 119.88,DELETE, 0, 0, 0, , 0, 0,
delete, 048, 4MiB, delete-048-4MiB.csv.zst, PUT, 192, 6, 4, 4194304, 875277585.8, 208.68,DELETE, 0, 0, 0, , 0, 0,
delete, 048, 512KiB, delete-048-512KiB.csv.zst, PUT, 192, 6, 4, 524288, 86710796.8, 165.39,DELETE, 0, 0, 0, , 0, 0,
delete, 048, 64MiB, delete-048-64MiB.csv.zst, PUT, 192, 6, 4, 67108864, 5300180329.2, 78.98,DELETE, 0, 0, 0, , 0, 0,
delete, 048, 8MiB, delete-048-8MiB.csv.zst, PUT, 192, 6, 4, 8388608, 1552430736.6, 185.06,DELETE, 0, 0, 0, , 0, 0,
delete, 096, 128KiB, delete-096-128KiB.csv.zst, PUT, 384, 6, 4, 131072, 17848430.3, 136.17,DELETE, 0, 0, 0, , 0, 0,
delete, 096, 16MiB, delete-096-16MiB.csv.zst, PUT, 384, 6, 4, 16777216, 3267635463.1, 194.77,DELETE, 0, 0, 0, , 0, 0,
delete, 096, 1MiB, delete-096-1MiB.csv.zst, PUT, 384, 6, 4, 1048576, 228244757.7, 217.67,DELETE, 0, 0, 0, , 0, 0,
delete, 096, 32MiB, delete-096-32MiB.csv.zst, PUT, 384, 6, 4, 33554432, 4618470934.7, 137.64,DELETE, 0, 0, 0, , 0, 0,
delete, 096, 4MiB, delete-096-4MiB.csv.zst, PUT, 384, 6, 4, 4194304, 1026761969.8, 244.8,DELETE, 0, 0, 0, , 0, 0,
delete, 096, 512KiB, delete-096-512KiB.csv.zst, PUT, 384, 6, 4, 524288, 123996545.6, 236.5,DELETE, 0, 0, 0, , 0, 0,
delete, 096, 64MiB, delete-096-64MiB.csv.zst, PUT, 384, 6, 4, 67108864, 5098182758.5, 75.97,DELETE, 0, 0, 0, , 0, 0,
delete, 096, 8MiB, delete-096-8MiB.csv.zst, PUT, 384, 6, 4, 8388608, 1977031940, 235.68,DELETE, 0, 0, 0, , 0, 0,
delete, 128, 128KiB, delete-128-128KiB.csv.zst, PUT, 512, 6, 4, 131072, 31727664, 242.06,DELETE, 0, 0, 0, , 0, 0,
delete, 128, 16MiB, delete-128-16MiB.csv.zst, PUT, 512, 6, 4, 16777216, 3536416200, 210.79,DELETE, 512, 6, 4, 0, 0, 9684.5,
delete, 128, 1MiB, delete-128-1MiB.csv.zst, PUT, 512, 6, 4, 1048576, 249292803.9, 237.74,DELETE, 0, 0, 0, , 0, 0,
delete, 128, 32MiB, delete-128-32MiB.csv.zst, PUT, 512, 6, 4, 33554432, 4717495246.7, 140.59,DELETE, 0, 0, 0, , 0, 0,
delete, 128, 4MiB, delete-128-4MiB.csv.zst, PUT, 512, 6, 4, 4194304, 1269638759, 302.71,DELETE, 0, 0, 0, , 0, 0,
delete, 128, 512KiB, delete-128-512KiB.csv.zst, PUT, 512, 6, 4, 524288, 119472054.8, 227.87,DELETE, 511, 6, 4, 0, 0, 13146.79,
delete, 128, 64MiB, delete-128-64MiB.csv.zst, PUT, 512, 6, 4, 67108864, 4591703480.7, 68.42,DELETE, 0, 0, 0, , 0, 0,
delete, 128, 8MiB, delete-128-8MiB.csv.zst, PUT, 512, 6, 4, 8388608, 1953300401.2, 232.85,DELETE, 0, 0, 0, , 0, 0,
