get, 048, 67108864, mq_deadline, get-048-67108864-mq-deadline.csv.zst, 12948.90 MiB/s, 202.33 obj/s
get, 064, 1048576, mq_deadline, get-064-1048576-mq-deadline.csv.zst, 2735.66 MiB/s, 2735.66 obj/s
get, 064, 131072, mq_deadline, get-064-131072-mq-deadline.csv.zst, 415.98 MiB/s, 3327.85 obj/s
get, 064, 134217728, mq_deadline, get-064-134217728-mq-deadline.csv.zst, 13173.66 MiB/s, 102.92 obj/s
get, 064, 16777216, mq_deadline, get-064-16777216-mq-deadline.csv.zst, 13032.62 MiB/s, 814.54 obj/s
get, 064, 268435456, mq_deadline, get-064-268435456-mq-deadline.csv.zst, 13214.21 MiB/s, 51.62 obj/s
get, 064, 4194304, mq_deadline, get-064-4194304-mq-deadline.csv.zst, 9076.58 MiB/s, 2269.14 obj/s
get, 064, 524288, mq_deadline, get-064-524288-mq-deadline.csv.zst, 1720.19 MiB/s, 3440.39 obj/s
get, 064, 67108864, mq_deadline, get-064-67108864-mq-deadline.csv.zst, 13129.10 MiB/s, 205.14 obj/s
get, 096, 1048576, mq_deadline, get-096-1048576-mq-deadline.csv.zst, 2755.78 MiB/s, 2755.78 obj/s
get, 096, 131072, mq_deadline, get-096-131072-mq-deadline.csv.zst, 455.50 MiB/s, 3644.01 obj/s
get, 096, 134217728, mq_deadline, get-096-134217728-mq-deadline.csv.zst, 12993.56 MiB/s, 101.51 obj/s
get, 096, 16777216, mq_deadline, get-096-16777216-mq-deadline.csv.zst, 13237.15 MiB/s, 827.32 obj/s
get, 096, 268435456, mq_deadline, get-096-268435456-mq-deadline.csv.zst, 13296.14 MiB/s, 51.94 obj/s
get, 096, 4194304, mq_deadline, get-096-4194304-mq-deadline.csv.zst, 9258.44 MiB/s, 2314.61 obj/s
get, 096, 524288, mq_deadline, get-096-524288-mq-deadline.csv.zst, 1714.33 MiB/s, 3428.65 obj/s
get, 096, 67108864, mq_deadline, get-096-67108864-mq-deadline.csv.zst, 13245.33 MiB/s, 206.96 obj/s
get, 128, 1048576, mq_deadline, get-128-1048576-mq-deadline.csv.zst, 2736.10 MiB/s, 2736.10 obj/s
get, 128, 131072, mq_deadline, get-128-131072-mq-deadline.csv.zst, 447.77 MiB/s, 3582.16 obj/s
get, 128, 134217728, mq_deadline, get-128-134217728-mq-deadline.csv.zst, 13017.16 MiB/s, 101.70 obj/s
get, 128, 16777216, mq_deadline, get-128-16777216-mq-deadline.csv.zst, 12907.76 MiB/s, 806.73 obj/s
get, 128, 4194304, mq_deadline, get-128-4194304-mq-deadline.csv.zst, 9243.89 MiB/s, 2310.97 obj/s
get, 128, 524288, mq_deadline, get-128-524288-mq-deadline.csv.zst, 1812.69 MiB/s, 3625.37 obj/s
get, 128, 67108864, mq_deadline, get-128-67108864-mq-deadline.csv.zst, 12635.24 MiB/s, 197.43 obj/s
put, 008, 1048576, mq_deadline, put-008-1048576-mq-deadline.csv.zst, 129.31 MiB/s, 129.31 obj/s
put, 008, 131072, mq_deadline, put-008-131072-mq-deadline.csv.zst, 17.25 MiB/s, 137.98 obj/s
put, 008, 134217728, mq_deadline, put-008-134217728-mq-deadline.csv.zst, 3151.07 MiB/s, 24.62 obj/s
put, 008, 16777216, mq_deadline, put-008-16777216-mq-deadline.csv.zst, 1332.96 MiB/s, 83.31 obj/s
put, 008, 268435456, mq_deadline, put-008-268435456-mq-deadline.csv.zst, 3610.85 MiB/s, 14.10 obj/s
put, 008, 4194304, mq_deadline, put-008-4194304-mq-deadline.csv.zst, 488.70 MiB/s, 122.18 obj/s
put, 008, 524288, mq_deadline, put-008-524288-mq-deadline.csv.zst, 55.78 MiB/s, 111.55 obj/s
put, 008, 67108864, mq_deadline, put-008-67108864-mq-deadline.csv.zst, 2347.42 MiB/s, 36.68 obj/s
put, 016, 1048576, mq_deadline, put-016-1048576-mq-deadline.csv.zst, 153.72 MiB/s, 153.72 obj/s
put, 016, 131072, mq_deadline, put-016-131072-mq-deadline.csv.zst, 21.39 MiB/s, 171.12 obj/s
put, 016, 134217728, mq_deadline, put-016-134217728-mq-deadline.csv.zst, 5216.05 MiB/s, 40.75 obj/s
put, 016, 16777216, mq_deadline, put-016-16777216-mq-deadline.csv.zst, 2086.20 MiB/s, 130.39 obj/s
put, 016, 268435456, mq_deadline, put-016-268435456-mq-deadline.csv.zst, 5744.22 MiB/s, 22.44 obj/s
put, 016, 4194304, mq_deadline, put-016-4194304-mq-deadline.csv.zst, 662.09 MiB/s, 165.52 obj/s
put, 016, 524288, mq_deadline, put-016-524288-mq-deadline.csv.zst, 71.41 MiB/s, 142.81 obj/s
put, 016, 67108864, mq_deadline, put-016-67108864-mq-deadline.csv.zst, 3987.09 MiB/s, 62.30 obj/s
put, 024, 1048576, mq_deadline, put-024-1048576-mq-deadline.csv.zst, 191.59 MiB/s, 191.59 obj/s
put, 024, 131072, mq_deadline, put-024-131072-mq-deadline.csv.zst, 24.21 MiB/s, 193.66 obj/s
put, 024, 134217728, mq_deadline, put-024-134217728-mq-deadline.csv.zst, 6247.95 MiB/s, 48.81 obj/s
put, 024, 16777216, mq_deadline, put-024-16777216-mq-deadline.csv.zst, 2406.99 MiB/s, 150.44 obj/s
put, 024, 268435456, mq_deadline, put-024-268435456-mq-deadline.csv.zst, 6533.94 MiB/s, 25.52 obj/s
put, 024, 4194304, mq_deadline, put-024-4194304-mq-deadline.csv.zst, 782.76 MiB/s, 195.69 obj/s
put, 024, 524288, mq_deadline, put-024-524288-mq-deadline.csv.zst, 83.64 MiB/s, 167.28 obj/s
put, 024, 67108864, mq_deadline, put-024-67108864-mq-deadline.csv.zst, 5229.49 MiB/s, 81.71 obj/s
put, 048, 1048576, mq_deadline, put-048-1048576-mq-deadline.csv.zst, 221.67 MiB/s, 221.67 obj/s
put, 048, 131072, mq_deadline, put-048-131072-mq-deadline.csv.zst, 29.10 MiB/s, 232.80 obj/s
put, 048, 134217728, mq_deadline, put-048-134217728-mq-deadline.csv.zst, 7830.29 MiB/s, 61.17 obj/s
put, 048, 16777216, mq_deadline, put-048-16777216-mq-deadline.csv.zst, 2890.52 MiB/s, 180.66 obj/s
put, 048, 268435456, mq_deadline, put-048-268435456-mq-deadline.csv.zst, 8929.33 MiB/s, 34.88 obj/s
put, 048, 4194304, mq_deadline, put-048-4194304-mq-deadline.csv.zst, 952.21 MiB/s, 238.05 obj/s
put, 048, 524288, mq_deadline, put-048-524288-mq-deadline.csv.zst, 104.02 MiB/s, 208.03 obj/s
put, 048, 67108864, mq_deadline, put-048-67108864-mq-deadline.csv.zst, 6532.28 MiB/s, 102.07 obj/s
put, 064, 1048576, mq_deadline, put-064-1048576-mq-deadline.csv.zst, 216.64 MiB/s, 216.64 obj/s
put, 064, 131072, mq_deadline, put-064-131072-mq-deadline.csv.zst, 31.06 MiB/s, 248.46 obj/s
put, 064, 134217728, mq_deadline, put-064-134217728-mq-deadline.csv.zst, 8700.64 MiB/s, 67.97 obj/s
put, 064, 16777216, mq_deadline, put-064-16777216-mq-deadline.csv.zst, 3241.68 MiB/s, 202.61 obj/s
put, 064, 268435456, mq_deadline, put-064-268435456-mq-deadline.csv.zst, 9534.37 MiB/s, 37.24 obj/s
put, 064, 4194304, mq_deadline, put-064-4194304-mq-deadline.csv.zst, 1002.06 MiB/s, 250.52 obj/s
put, 064, 524288, mq_deadline, put-064-524288-mq-deadline.csv.zst, 107.26 MiB/s, 214.53 obj/s
put, 064, 67108864, mq_deadline, put-064-67108864-mq-deadline.csv.zst, 6515.72 MiB/s, 101.81 obj/s
put, 096, 1048576, mq_deadline, put-096-1048576-mq-deadline.csv.zst, 192.87 MiB/s, 192.87 obj/s
put, 096, 131072, mq_deadline, put-096-131072-mq-deadline.csv.zst, 34.12 MiB/s, 272.99 obj/s
put, 096, 134217728, mq_deadline, put-096-134217728-mq-deadline.csv.zst, 9668.74 MiB/s, 75.54 obj/s
put, 096, 16777216, mq_deadline, put-096-16777216-mq-deadline.csv.zst, 3588.01 MiB/s, 224.25 obj/s
put, 096, 268435456, mq_deadline, put-096-268435456-mq-deadline.csv.zst, 10582.99 MiB/s, 41.34 obj/s
put, 096, 4194304, mq_deadline, put-096-4194304-mq-deadline.csv.zst, 1076.30 MiB/s, 269.08 obj/s
put, 096, 524288, mq_deadline, put-096-524288-mq-deadline.csv.zst, 118.25 MiB/s, 236.49 obj/s
put, 096, 67108864, mq_deadline, put-096-67108864-mq-deadline.csv.zst, 6392.92 MiB/s, 99.89 obj/s
put, 128, 1048576, mq_deadline, put-128-1048576-mq-deadline.csv.zst, 253.19 MiB/s, 253.19 obj/s
put, 128, 131072, mq_deadline, put-128-131072-mq-deadline.csv.zst, 36.51 MiB/s, 292.09 obj/s
put, 128, 134217728, mq_deadline, put-128-134217728-mq-deadline.csv.zst, 10049.27 MiB/s, 78.51 obj/s
put, 128, 16777216, mq_deadline, put-128-16777216-mq-deadline.csv.zst, 3738.07 MiB/s, 233.63 obj/s
put, 128, 268435456, mq_deadline, put-128-268435456-mq-deadline.csv.zst, Errors: 1
put, 128, 4194304, mq_deadline, put-128-4194304-mq-deadline.csv.zst, 1108.46 MiB/s, 277.12 obj/s
put, 128, 524288, mq_deadline, put-128-524288-mq-deadline.csv.zst, 116.52 MiB/s, 233.04 obj/s
put, 128, 67108864, mq_deadline, put-128-67108864-mq-deadline.csv.zst, 6392.05 MiB/s, 99.88 obj/s
